field_id,ai_run_id,date_key,document_type_id,provider_id,field_name,field_label,confidence,is_missing,has_conflict,expected_present,found_when_present,is_scored,is_correct,is_reviewed,was_corrected
732,258,20260227,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
733,258,20260227,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
734,258,20260227,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
735,258,20260227,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
736,258,20260227,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
737,258,20260227,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
738,258,20260227,1,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
739,260,20260302,8,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
740,260,20260302,8,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
741,260,20260302,8,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
742,260,20260302,8,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
743,260,20260302,8,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
744,260,20260302,8,1,jurisdiction,Jurisdiction,0.57,0,1,1,1,1,0,1,1
745,260,20260302,8,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
746,260,20260302,8,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
747,260,20260302,8,1,case_category,Category,0.87,0,0,1,1,1,1,1,0
748,263,20260302,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
749,263,20260302,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
750,263,20260302,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
751,263,20260302,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
752,263,20260302,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
753,263,20260302,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
754,263,20260302,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
755,263,20260302,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
756,263,20260302,11,1,case_category,Category,0.7,0,0,1,1,1,1,1,0
757,265,20260302,3,1,case_title,Case title,0.949,0,0,1,1,1,1,0,
758,265,20260302,3,1,case_reference,Case reference,0.949,0,0,1,1,1,1,0,
759,265,20260302,3,1,client_name,Client,0.949,0,0,1,1,1,1,0,
760,265,20260302,3,1,opposing_party,Opposing party,0.949,0,0,1,1,1,1,0,
761,265,20260302,3,1,document_type,Document type,0.719,0,0,1,1,1,1,0,
762,265,20260302,3,1,jurisdiction,Jurisdiction,0.949,0,0,1,1,1,1,0,
763,265,20260302,3,1,important_dates,Dates,0.949,0,0,1,1,1,0,0,
764,265,20260302,3,1,amounts,Amounts,0.949,0,0,1,1,1,1,0,
765,265,20260302,3,1,case_category,Category,0.95,0,0,1,1,1,1,0,
766,267,20260303,10,1,case_title,Case title,0.947,0,0,1,1,1,0,1,1
767,267,20260303,10,1,case_reference,Case reference,0.947,0,0,1,1,1,1,1,0
768,267,20260303,10,1,client_name,Client,0.947,0,0,1,1,1,0,1,1
769,267,20260303,10,1,opposing_party,Opposing party,0.718,0,0,1,1,1,1,1,0
770,267,20260303,10,1,document_type,Document type,0.0,1,0,1,0,1,0,1,1
771,267,20260303,10,1,jurisdiction,Jurisdiction,0.947,0,0,1,1,1,0,1,1
772,267,20260303,10,1,important_dates,Dates,0.947,0,0,1,1,1,1,1,0
773,267,20260303,10,1,amounts,Amounts,0.718,0,0,1,1,1,1,1,0
774,267,20260303,10,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
775,269,20260303,2,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
776,269,20260303,2,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
777,269,20260303,2,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
778,269,20260303,2,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
779,269,20260303,2,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
780,269,20260303,2,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
781,269,20260303,2,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
782,269,20260303,2,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
783,269,20260303,2,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
784,272,20260303,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
785,272,20260303,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
786,272,20260303,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
787,272,20260303,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
788,272,20260303,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
789,272,20260303,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
790,272,20260303,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
791,272,20260303,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
792,272,20260303,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
793,274,20260304,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
794,274,20260304,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
795,274,20260304,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
796,274,20260304,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
797,274,20260304,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
798,274,20260304,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
799,274,20260304,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
800,274,20260304,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
801,274,20260304,6,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
802,276,20260304,6,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
803,276,20260304,6,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
804,276,20260304,6,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
805,276,20260304,6,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
806,276,20260304,6,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
807,276,20260304,6,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,1,0
808,276,20260304,6,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
809,276,20260304,6,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
810,276,20260304,6,2,case_category,Category,0.95,0,0,1,1,1,1,1,0
811,278,20260304,6,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
812,278,20260304,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
813,278,20260304,6,1,client_name,Client,0.95,0,0,1,1,1,1,0,
814,278,20260304,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
815,278,20260304,6,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
816,278,20260304,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
817,278,20260304,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
818,278,20260304,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
819,278,20260304,6,1,case_category,Category,0.95,0,0,1,1,1,1,0,
820,280,20260305,1,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
821,280,20260305,1,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
822,280,20260305,1,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
823,280,20260305,1,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
824,280,20260305,1,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
825,280,20260305,1,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,1,0
826,280,20260305,1,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
827,280,20260305,1,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
828,280,20260305,1,2,case_category,Category,0.95,0,0,1,1,1,1,1,0
829,282,20260305,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
830,282,20260305,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
831,282,20260305,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
832,282,20260305,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
833,282,20260305,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
834,282,20260305,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
835,282,20260305,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
836,282,20260305,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
837,282,20260305,6,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
838,284,20260305,2,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
839,284,20260305,2,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
840,284,20260305,2,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
841,284,20260305,2,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
842,284,20260305,2,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
843,284,20260305,2,2,jurisdiction,Jurisdiction,0.0,1,0,1,0,1,0,1,1
844,284,20260305,2,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
845,284,20260305,2,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
846,284,20260305,2,2,case_category,Category,0.95,0,0,1,1,1,1,1,0
847,293,20260306,6,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
848,293,20260306,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
849,293,20260306,6,1,client_name,Client,0.95,0,0,1,1,1,1,0,
850,293,20260306,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
851,293,20260306,6,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
852,293,20260306,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
853,293,20260306,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
854,293,20260306,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
855,293,20260306,6,1,case_category,Category,0.85,0,0,1,1,1,1,0,
856,295,20260306,11,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
857,295,20260306,11,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
858,295,20260306,11,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
859,295,20260306,11,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
860,295,20260306,11,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
861,295,20260306,11,2,jurisdiction,Jurisdiction,0.0,1,0,1,0,1,0,1,1
862,295,20260306,11,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
863,295,20260306,11,2,amounts,Amounts,0.85,0,0,1,1,1,1,1,0
864,295,20260306,11,2,case_category,Category,0.9,0,0,1,1,1,1,1,0
865,298,20260306,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
866,298,20260306,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
867,298,20260306,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
868,298,20260306,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
869,298,20260306,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
870,298,20260306,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
871,298,20260306,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
872,298,20260306,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
873,298,20260306,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
874,300,20260306,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
875,300,20260306,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
876,300,20260306,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
877,300,20260306,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
878,300,20260306,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
879,300,20260306,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
880,300,20260306,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
881,300,20260306,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
882,300,20260306,11,1,case_category,Category,0.4,0,0,1,1,1,1,1,0
883,303,20260306,3,1,case_title,Case title,0.947,0,0,1,1,1,1,1,0
884,303,20260306,3,1,case_reference,Case reference,0.947,0,0,1,1,1,1,1,0
885,303,20260306,3,1,client_name,Client,0.947,0,0,1,1,1,1,1,0
886,303,20260306,3,1,opposing_party,Opposing party,0.947,0,0,1,1,1,1,1,0
887,303,20260306,3,1,document_type,Document type,0.718,0,0,1,1,1,1,1,0
888,303,20260306,3,1,jurisdiction,Jurisdiction,0.947,0,0,1,1,1,1,1,0
889,303,20260306,3,1,important_dates,Dates,0.947,0,0,1,1,1,1,1,0
890,303,20260306,3,1,amounts,Amounts,0.947,0,0,1,1,1,1,1,0
891,303,20260306,3,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
892,307,20260308,1,2,case_title,Case title,0.85,0,0,1,1,1,1,0,
893,307,20260308,1,2,case_reference,Case reference,0.85,0,0,1,1,1,1,0,
894,307,20260308,1,2,client_name,Client,0.85,0,0,1,1,1,1,0,
895,307,20260308,1,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,0,
896,307,20260308,1,2,document_type,Document type,0.85,0,0,1,1,1,1,0,
897,307,20260308,1,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,0,
898,307,20260308,1,2,important_dates,Dates,0.85,0,0,1,1,1,1,0,
899,307,20260308,1,2,amounts,Amounts,0.85,0,0,1,1,1,1,0,
900,307,20260308,1,2,case_category,Category,0.92,0,0,1,1,1,1,0,
901,309,20260309,8,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
902,309,20260309,8,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
903,309,20260309,8,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
904,309,20260309,8,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
905,309,20260309,8,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
906,309,20260309,8,1,jurisdiction,Jurisdiction,0.57,0,1,1,1,1,0,1,1
907,309,20260309,8,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
908,309,20260309,8,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
909,309,20260309,8,1,case_category,Category,0.91,0,0,1,1,1,1,1,0
910,313,20260310,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
911,313,20260310,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
912,313,20260310,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
913,313,20260310,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
914,313,20260310,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
915,313,20260310,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
916,313,20260310,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
917,313,20260310,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
918,313,20260310,11,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
919,317,20260311,7,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
920,317,20260311,7,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
921,317,20260311,7,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
922,317,20260311,7,1,opposing_party,Opposing party,0.0,1,0,0,0,1,1,1,0
923,317,20260311,7,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
924,317,20260311,7,1,jurisdiction,Jurisdiction,0.0,1,0,0,0,1,1,1,0
925,317,20260311,7,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
926,317,20260311,7,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
927,317,20260311,7,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
928,322,20260312,3,1,case_title,Case title,0.718,0,0,1,1,1,1,1,0
929,322,20260312,3,1,case_reference,Case reference,0.947,0,0,1,1,1,1,1,0
930,322,20260312,3,1,client_name,Client,0.947,0,0,1,1,1,1,1,0
931,322,20260312,3,1,opposing_party,Opposing party,0.947,0,0,1,1,1,1,1,0
932,322,20260312,3,1,document_type,Document type,0.927,0,0,1,1,1,1,1,0
933,322,20260312,3,1,jurisdiction,Jurisdiction,0.947,0,0,1,1,1,0,1,1
934,322,20260312,3,1,important_dates,Dates,0.947,0,0,1,1,1,1,1,0
935,322,20260312,3,1,amounts,Amounts,0.947,0,0,1,1,1,0,1,1
936,322,20260312,3,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
937,324,20260312,9,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
938,324,20260312,9,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
939,324,20260312,9,1,client_name,Client,0.95,0,0,1,1,1,1,0,
940,324,20260312,9,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
941,324,20260312,9,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
942,324,20260312,9,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
943,324,20260312,9,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
944,324,20260312,9,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
945,324,20260312,9,1,case_category,Category,0.95,0,0,1,1,1,1,0,
946,327,20260313,11,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
947,327,20260313,11,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
948,327,20260313,11,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
949,327,20260313,11,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
950,327,20260313,11,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
951,327,20260313,11,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
952,327,20260313,11,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
953,327,20260313,11,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
954,327,20260313,11,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
955,330,20260313,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
956,330,20260313,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
957,330,20260313,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
958,330,20260313,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
959,330,20260313,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
960,330,20260313,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
961,330,20260313,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
962,330,20260313,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
963,330,20260313,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
964,332,20260313,6,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
965,332,20260313,6,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
966,332,20260313,6,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
967,332,20260313,6,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
968,332,20260313,6,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
969,332,20260313,6,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
970,332,20260313,6,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
971,332,20260313,6,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
972,332,20260313,6,1,case_category,Category,0.4,0,0,1,1,1,1,1,0
973,334,20260313,8,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
974,334,20260313,8,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
975,334,20260313,8,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
976,334,20260313,8,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
977,334,20260313,8,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
978,334,20260313,8,1,jurisdiction,Jurisdiction,0.57,0,1,1,1,1,0,1,1
979,334,20260313,8,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
980,334,20260313,8,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
981,334,20260313,8,1,case_category,Category,0.92,0,0,1,1,1,1,1,0
982,338,20260314,3,1,case_title,Case title,0.0,1,0,1,0,1,0,0,
983,338,20260314,3,1,case_reference,Case reference,0.949,0,0,1,1,1,1,0,
984,338,20260314,3,1,client_name,Client,0.949,0,0,1,1,1,0,0,
985,338,20260314,3,1,opposing_party,Opposing party,0.719,0,0,1,1,1,0,0,
986,338,20260314,3,1,document_type,Document type,0.929,0,0,1,1,1,1,0,
987,338,20260314,3,1,jurisdiction,Jurisdiction,0.949,0,0,1,1,1,0,0,
988,338,20260314,3,1,important_dates,Dates,0.719,0,0,1,1,1,1,0,
989,338,20260314,3,1,amounts,Amounts,0.949,0,0,1,1,1,0,0,
990,338,20260314,3,1,case_category,Category,0.95,0,0,1,1,1,1,0,
991,341,20260316,9,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
992,341,20260316,9,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
993,341,20260316,9,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
994,341,20260316,9,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
995,341,20260316,9,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
996,341,20260316,9,1,jurisdiction,Jurisdiction,0.68,0,0,1,1,1,1,1,0
997,341,20260316,9,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
998,341,20260316,9,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
999,341,20260316,9,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1000,343,20260316,5,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1001,343,20260316,5,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1002,343,20260316,5,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1003,343,20260316,5,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1004,343,20260316,5,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1005,343,20260316,5,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,1,0
1006,343,20260316,5,1,important_dates,Dates,0.57,0,1,1,1,1,0,1,1
1007,343,20260316,5,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1008,343,20260316,5,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1009,345,20260316,3,1,case_title,Case title,0.948,0,0,1,1,1,0,1,1
1010,345,20260316,3,1,case_reference,Case reference,0.948,0,0,1,1,1,1,1,0
1011,345,20260316,3,1,client_name,Client,0.719,0,0,1,1,1,1,1,0
1012,345,20260316,3,1,opposing_party,Opposing party,0.948,0,0,1,1,1,1,1,0
1013,345,20260316,3,1,document_type,Document type,0.928,0,0,1,1,1,1,1,0
1014,345,20260316,3,1,jurisdiction,Jurisdiction,0.948,0,0,1,1,1,1,1,0
1015,345,20260316,3,1,important_dates,Dates,0.948,0,0,1,1,1,1,1,0
1016,345,20260316,3,1,amounts,Amounts,0.948,0,0,1,1,1,1,1,0
1017,345,20260316,3,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
1018,347,20260316,1,1,case_title,Case title,0.95,0,0,1,1,1,1,0,
1019,347,20260316,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,0,
1020,347,20260316,1,1,client_name,Client,0.95,0,0,1,1,1,1,0,
1021,347,20260316,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,0,
1022,347,20260316,1,1,document_type,Document type,0.93,0,0,1,1,1,1,0,
1023,347,20260316,1,1,jurisdiction,Jurisdiction,0.95,0,0,1,1,1,1,0,
1024,347,20260316,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,0,
1025,347,20260316,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,0,
1026,347,20260316,1,1,case_category,Category,0.4,0,0,1,1,1,1,0,
1027,349,20260317,5,2,case_title,Case title,0.85,0,0,1,1,1,1,1,0
1028,349,20260317,5,2,case_reference,Case reference,0.85,0,0,1,1,1,1,1,0
1029,349,20260317,5,2,client_name,Client,0.85,0,0,1,1,1,1,1,0
1030,349,20260317,5,2,opposing_party,Opposing party,0.85,0,0,1,1,1,1,1,0
1031,349,20260317,5,2,document_type,Document type,0.85,0,0,1,1,1,1,1,0
1032,349,20260317,5,2,jurisdiction,Jurisdiction,0.85,0,0,1,1,1,1,1,0
1033,349,20260317,5,2,important_dates,Dates,0.85,0,0,1,1,1,1,1,0
1034,349,20260317,5,2,amounts,Amounts,0.57,0,1,1,1,1,0,1,1
1035,349,20260317,5,2,case_category,Category,0.91,0,0,1,1,1,1,1,0
1036,351,20260317,8,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1037,351,20260317,8,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1038,351,20260317,8,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1039,351,20260317,8,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1040,351,20260317,8,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1041,351,20260317,8,1,jurisdiction,Jurisdiction,0.57,0,1,1,1,1,0,1,1
1042,351,20260317,8,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1043,351,20260317,8,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1044,351,20260317,8,1,case_category,Category,0.9,0,0,1,1,1,1,1,0
1045,353,20260317,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1046,353,20260317,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1047,353,20260317,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1048,353,20260317,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
1049,353,20260317,1,1,document_type,Document type,0.93,0,0,1,1,1,1,1,0
1050,353,20260317,1,1,jurisdiction,Jurisdiction,0.68,0,0,1,1,1,1,1,0
1051,353,20260317,1,1,important_dates,Dates,0.95,0,0,1,1,1,1,1,0
1052,353,20260317,1,1,amounts,Amounts,0.95,0,0,1,1,1,1,1,0
1053,353,20260317,1,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1054,356,20260318,3,1,case_title,Case title,0.945,0,0,1,1,1,1,1,0
1055,356,20260318,3,1,case_reference,Case reference,0.945,0,0,1,1,1,1,1,0
1056,356,20260318,3,1,client_name,Client,0.0,1,0,1,0,1,0,1,1
1057,356,20260318,3,1,opposing_party,Opposing party,0.945,0,0,1,1,1,0,1,1
1058,356,20260318,3,1,document_type,Document type,0.0,1,0,1,0,1,0,1,1
1059,356,20260318,3,1,jurisdiction,Jurisdiction,0.945,0,0,1,1,1,1,1,0
1060,356,20260318,3,1,important_dates,Dates,0.945,0,0,1,1,1,0,1,1
1061,356,20260318,3,1,amounts,Amounts,0.945,0,0,1,1,1,1,1,0
1062,356,20260318,3,1,case_category,Category,0.95,0,0,1,1,1,1,1,0
1063,358,20260318,1,1,case_title,Case title,0.95,0,0,1,1,1,1,1,0
1064,358,20260318,1,1,case_reference,Case reference,0.95,0,0,1,1,1,1,1,0
1065,358,20260318,1,1,client_name,Client,0.95,0,0,1,1,1,1,1,0
1066,358,20260318,1,1,opposing_party,Opposing party,0.95,0,0,1,1,1,1,1,0
